0,0,13.96981383
1,109.17174,110.0295396
2,197.5275,182.1767481
3,400.1767,405.3383126
4,523.28467,513.8988178
5,531.4537,517.0868125
6,474.91815,455.9781468
7,377.10263,341.7719186
8,198.11069,190.0539372
9,56.488926,34.64345495
10,0,3.555469121
11,0,33.19734372
12,135.32037,141.5835702
13,287.28583,316.1686985
14,418.9238,428.963972
15,489.68594,448.8597699
16,491.5482,478.0965972
17,470.69046,444.5910475
18,361.27945,347.827797
19,195.10574,194.9594777
20,60.425728,27.930226
21,0,2.959015933
22,0,43.09295959
23,68.85876,109.9245719
24,351.02945,318.4058742
25,477.30276,447.4354936
26,554.57355,514.8375181
27,557.75854,524.4428693
28,485.6561,474.7482456
29,396.67264,366.4571713
30,231.65025,228.8619617
31,88.86515,50.6452298
32,0,2.529729709
33,0,13.87916893
34,116.86714,64.01940462
35,284.6932,275.0607984
36,430.50342,385.5616046
37,431.8163,491.2938893
38,396.6394,205.3494832
39,357.7609,225.9872673
40,227.20764,175.531828
41,105.6137,83.82696164
42,19.942825,21.14708452
43,0,4.194790899
44,0,29.60880861
45,151.88283,165.3237126
46,329.66522,322.8378571
47,464.81497,442.7486029
48,522.0808,506.5998522
49,510.92538,513.3905053
50,448.6373,454.6645473
51,342.00046,342.419153
52,188.96628,193.311444
53,62.104427,39.69542948
54,0,3.407532636
55,0,28.66700323
56,128.78285,163.4979948
57,321.63867,320.1837154
58,467.63287,445.4653449
59,520.4178,517.1369928
60,507.84857,527.78451
61,401.6315,313.2586477
62,303.3099,249.3231638
63,186.29434,194.6981598
64,61.836906,48.3871207
65,0,2.985558145
66,0,13.04112948
67,122.75306,80.31685197
68,235.4753,138.6496815
69,405.6957,410.1011244
70,503.48358,527.0943068
71,514.0229,520.3134696
72,461.08804,470.3634376
73,362.8705,364.226506
74,200.24483,209.0364761
75,64.22622,42.1253131
76,0,2.885097808
77,0.8660121,22.08458305
78,151.73083,163.5634997
79,315.6685,328.0571991
80,446.44666,456.9289663
81,531.0643,528.2130951
82,518.09906,541.8406753
83,428.71313,497.0442798
84,350.88177,421.2559524
85,214.65514,198.739519
86,56.997047,22.61633268
87,0,4.39340834
88,0,22.92202164
89,158.25269,162.4115585
90,334.2665,323.6721906
91,453.4959,444.4713561
92,498.3347,507.1940016
93,507.06464,515.323294
94,466.07434,467.2156068
95,371.5157,362.6916533
96,216.99937,210.2457089
97,68.30426,46.07392356
98,0,3.20871527
99,0,31.73130092
100,121.318794,102.6113837
101,245.66911,282.7332606
102,411.04144,437.6429426
103,480.66782,505.8473494
104,499.85233,540.4351288
105,433.98956,447.6504369
106,337.60785,322.4883991
107,172.64156,174.9115362
108,56.779015,59.00128459
109,0,3.317889545
110,0,15.52930595
111,118.04415,85.79500706
112,157.64195,163.5741165
113,299.39648,329.187606
114,433.8455,514.675559
115,431.7173,503.4344933
116,333.42227,375.8421709
117,299.3197,258.7807789
118,132.00229,210.9118736
119,37.26895,52.45041457
120,0,2.253187998
121,0,12.62396301
122,125.29686,85.31043287
123,308.948,319.9460356
124,415.41318,467.5013637
125,342.6307,326.954036
126,437.8101,446.1469344
127,465.48853,477.934338
128,346.16318,386.2835584
129,164.41891,256.5413
130,71.04334,41.78697194
131,0,4.494369854
132,0,30.69604623
133,161.8291,170.8048731
134,323.74182,331.5565917
135,476.5381,456.7374602
136,554.9652,528.8281779
137,544.016,546.8063112
138,472.1461,412.8785632
139,402.5266,360.6838438
140,236.57259,220.8534626
141,73.28147,53.44540515
142,0,3.539543685
143,0,15.63287195
144,127.8466,107.7095319
145,260.839,214.6685775
146,412.93497,325.1591673
147,475.81656,454.2890472
148,469.8696,520.8934968
149,347.32703,384.4994068
150,207.66573,205.4742828
151,119.973816,166.9305812
152,57.963585,75.26297461
153,0,1.884999579
154,0,27.98591491
155,151.77065,174.0082925
156,297.61496,332.4019429
157,443.76538,459.2204287
158,547.02246,543.5746466
159,557.4398,556.1772887
160,488.21152,481.5430051
161,278.57855,284.4090394
162,126.0537,63.34953394
163,9.37265,34.33526229
